Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-05-29,"5.6 sport",5.6,"Vilma Arnaud (Babilônia) - P1: IIIsup follow. P2: IV lead",https://www.mountainproject.com/route/112166261/56-sport,2,"* In Progress > Generic Area",2.0,-1,Lead,Onsight,Sport,,,1600
2022-05-29,"5.5 sport",5.5,"Maurício Mota at Babilônia. LRS, went to P2 anchors of route to the left to rap down to make it to lunch  ",https://www.mountainproject.com/route/119629029/55-sport,1,"* In Progress > Generic Area",1.9,-1,Lead,Onsight,Sport,,,1500
2022-05-27,"5.10a sport",5.10a,"TRS. Loki at Setor do Totem.
6 Brasileña. 
One fall low after lunging for a falsely suspected jug",https://www.mountainproject.com/route/112166313/510a-sport,1,"* In Progress > Generic Area",2.6,-1,TR,,Sport,,,2600
2022-05-27,R2D2,5.11a,"LRS. Gave me a run for my money!",https://www.mountainproject.com/route/122467481/r2d2,1,"International > South America > Brazil > Mato Grosso do Sul > Aquidauana > Setor do Totem",3.0,3,Lead,Onsight,Sport,5.11a,40,4600
2022-05-27,ResPira,5.10a,"LRS. Second lap on TRS to clean after letting the fam give it a shot",https://www.mountainproject.com/route/122467433/respira,2,"International > South America > Brazil > Mato Grosso do Sul > Aquidauana > Setor do Totem",4.0,4,Lead,Onsight,Sport,5.10a,65,2600
2022-05-27,"Mata Burro",5.9+,LRS,https://www.mountainproject.com/route/122467335/mata-burro,1,"International > South America > Brazil > Mato Grosso do Sul > Aquidauana > Setor do Totem",2.0,2,Lead,Onsight,Sport,5.9+,40,2500
2022-04-15,"5.11a sport",5.11a,"TR new route at Pilot to sus out bolt placement",https://www.mountainproject.com/route/112166325/511a-sport,1,"* In Progress > Generic Area",2.9,-1,TR,,Sport,,,4600
2022-04-15,Aerophobia,5.6,"So fun!",https://www.mountainproject.com/route/120402604/aerophobia,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 11.  Fear of Flying",2.7,3,Lead,Onsight,Sport,,90,1600
2022-04-15,"Devil in the White House",5.10c/d,,https://www.mountainproject.com/route/106955638/devil-in-the-white-house,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 10. Devil in the White House",3.2,-1,Lead,Redpoint,Sport,,60,3400
2022-04-15,"Walk the Plank",5.8,,https://www.mountainproject.com/route/121911346/walk-the-plank,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.3,-1,Lead,Redpoint,Sport,,60,2100
2022-04-15,"Man Overboard",5.10c,"Finally got the red point!! A .3 and a black tricam make pulling the crux feel casual ",https://www.mountainproject.com/route/108296164/man-overboard,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 12. Big Arete",2.5,-1,Lead,Redpoint,Sport,,70,3200
2022-04-15,"Over Booked",5.7,,https://www.mountainproject.com/route/120348126/over-booked,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 11.  Fear of Flying",1.9,-1,Lead,Onsight,Sport,,40,1800
2022-04-15,Novi,5.7,,https://www.mountainproject.com/route/120348083/novi,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 11.  Fear of Flying",2.5,-1,Lead,Onsight,Sport,,90,1800
2022-04-15,"True Grits",5.8+,,https://www.mountainproject.com/route/121956489/true-grits,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.9,-1,Lead,Flash,Sport,,80,2200
2022-04-09,"Pontius Pilot",5.10a/b,,https://www.mountainproject.com/route/121871495/pontius-pilot,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.1,-1,Lead,Onsight,Sport,,75,2800
2022-04-09,Hurly-Burly,5.9,"Ankle breaker at second bolt above the ledge. RIP Katie's ankle ",https://www.mountainproject.com/route/121995806/hurly-burly,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.3,-1,Lead,Onsight,Sport,,80,2400
2022-04-09,"Wrestling with the Textonic",5.9,,https://www.mountainproject.com/route/122055506/wrestling-with-the-textonic,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.2,-1,Lead,Onsight,Sport,,65,2400
2022-04-09,"Play It Again",5.10a/b,"Used only passive pro for fun",https://www.mountainproject.com/route/122104592/play-it-again,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.3,-1,Lead,Onsight,Trad,,40,2800
2022-04-09,"Skull & Bones",5.8,,https://www.mountainproject.com/route/108338027/skull-bones,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.7,-1,Lead,Onsight,Sport,,85,2100
2022-04-09,"Walk the Plank",5.8,,https://www.mountainproject.com/route/121911346/walk-the-plank,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.3,-1,Lead,Flash,Sport,,60,2100
2022-03-14,"New Yosemite",5.9,"Fell at the crux :( felt really good before that, feel a lot more confident with my jams now ",https://www.mountainproject.com/route/105943658/new-yosemite,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Junkyard Area > Junkyard Wall",3.5,-1,Lead,Fell/Hung,"Trad, TR",,65,2400
2022-02-20,"Ramp Arete",5.7,"Wide way or the highway was wet so we climbed this one. A ton of fun!
Dragged a group of six up this and 5.9 offwidth by making a rope circle",https://www.mountainproject.com/route/116385056/ramp-arete,1,"South Carolina > Big Rock Mountain > Main Wall",3.0,-1,Lead,Onsight,Sport,,75,1800
2022-02-20,"5.9 Offwidth",5.9,,https://www.mountainproject.com/route/116508584/59-offwidth,1,"South Carolina > Big Rock Mountain > Main Wall",2.2,-1,Lead,Onsight,Trad,,50,2400
2022-02-20,Flakey,5.8,,https://www.mountainproject.com/route/116507370/flakey,1,"South Carolina > Big Rock Mountain > Main Wall",3.1,-1,Lead,Onsight,"Trad, TR",,80,2100
2022-02-20,"S Crack",5.10,,https://www.mountainproject.com/route/116223777/s-crack,1,"South Carolina > Big Rock Mountain > Main Wall",3.0,-1,Lead,Onsight,Trad,,80,3000
2022-02-05,"5.10c sport",5.10c,"Shock The Monkey, S-town. Got the technical crux clean, but pumped out on the overhang above. Gotta get that endurance game up",https://www.mountainproject.com/route/112166317/510c-sport,1,"* In Progress > Generic Area",2.6,-1,Lead,Fell/Hung,Sport,,,3200
2022-02-05,"5.11a sport",5.11a,"Old Man&#39;s Sugar Daddy, S-town",https://www.mountainproject.com/route/112166325/511a-sport,1,"* In Progress > Generic Area",2.9,-1,Lead,Onsight,Sport,,,4600
2022-02-05,"5.6 trad",5.6,"Whiskey Sour, S-town. Followed Kek, who did it right and went through the roof. Her first trad lead!",https://www.mountainproject.com/route/112166356/56-trad,1,"* In Progress > Generic Area",2.5,-1,Follow,,Trad,,,1600
2022-02-05,"5.6 trad",5.6,"Whiskey Sour at S-town. Went right under the roof when I should have gone left through it",https://www.mountainproject.com/route/112166356/56-trad,1,"* In Progress > Generic Area",2.5,-1,Lead,Onsight,Trad,,,1600
2022-01-23,"True Grits",5.8+,"TR to assess if it would be a good idea to bolt",https://www.mountainproject.com/route/121956489/true-grits,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.9,-1,TR,,Sport,,80,2200
2022-01-23,"Walk the Plank",5.8,"TR to sus out bolt placement",https://www.mountainproject.com/route/121911346/walk-the-plank,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 13. Ground Up aka Big Gully",2.3,-1,TR,,Sport,,60,2100
2022-01-15,"Another Alternative",5.8,"Followed P1, onsighted P2 through P5 on lead. The spice is real! Found a red tricam passive placement about 8 feet below the top of P4",https://www.mountainproject.com/route/111108868/another-alternative,5,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",2.9,-1,Lead,Flash,Trad,,580,2100
2022-01-06,"To Tee or Not To Tee",5.9,TRS,https://www.mountainproject.com/route/117236633/to-tee-or-not-to-tee,1,"North Carolina > 4. Eastern Region > The Trestle > River (South) Face",3.1,-1,TR,,"Sport, TR",,60,2400
2022-01-06,"To Tee or Not To Tee",5.9,"LRS. Took a practice fall halfway up",https://www.mountainproject.com/route/117236633/to-tee-or-not-to-tee,1,"North Carolina > 4. Eastern Region > The Trestle > River (South) Face",3.1,-1,Lead,Fell/Hung,"Sport, TR",,60,2400
2021-10-11,Bernalina,5.7,"Led odds, linked P1 with P2 and P6 with P7 as described in the comments",https://www.mountainproject.com/route/106121304/bernalina,5,"International > North America > Mexico > Queretaro > Peña de Bernal > Cara Sur (South Face) > Bernalina Wall",3.4,-1,Lead,Onsight,Sport,,500,1800
2021-09-22,"That Eight (aka Kennel Club)",5.8,,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,"Alabama > Cherokee Rock Village (Sand Rock) > Holiday Block",2.9,-1,Lead,Onsight,Sport,,60,2100
2021-09-22,"Climbing Merit Badge",5.6,,https://www.mountainproject.com/route/116831757/climbing-merit-badge,1,"Alabama > Cherokee Rock Village (Sand Rock) > Boy Scout Wall",2.4,-1,Lead,Redpoint,"Trad, TR",,35,1600
2021-08-27,"Northeast Buttress",5.5,"Glacier is out, had to turn back at it's base",https://www.mountainproject.com/route/110103763/northeast-buttress,1,"Washington > Northwest Region > Hwy 20 and North Cascades National Park > North Cascades > Mt. Goode",3.9,-1,,,"Trad, Alpine",,2800,1500
2021-08-18,"Junior's Farm","5.9 PG13","Swung leads, led odds. P6 is definitely super fun!!!",https://www.mountainproject.com/route/111765317/juniors-farm,8,"Washington > Olympics & Pacific Coast > Olympic National Forest > Tyler Peak Crags > The Full Montey",3.2,-1,Lead,Onsight,"Sport, Alpine",,,2400
2021-07-11,"The Great Arch",5.5,"LRS w/ revo. P2 was 80% sopping wet, made for a bit of spice",https://www.mountainproject.com/route/105887520/the-great-arch,6,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",3.5,-1,Lead,Redpoint,Trad,,400,1500
2021-07-11,"Another Alternative",5.8,"LRS P1 w/ revo",https://www.mountainproject.com/route/111108868/another-alternative,2,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",2.9,-1,Lead,Onsight,Trad,,580,2100
2021-07-05,"Groover (Gaskin Finish)",5.8+,"Led P1 clean, bailed due to lack of water. Next time!",https://www.mountainproject.com/route/105951288/groover-gaskin-finish,1,"North Carolina > 1. Southern Mountains Region > Laurel Knob",3.8,-1,Lead,Onsight,Trad,,900,2200
2021-06-06,"5.9 sport",5.9,"Hartman&#39;s. Not sure route name. Rob led first, I pink pointed it",https://www.mountainproject.com/route/112166293/59-sport,1,"* In Progress > Generic Area",2.5,-1,Lead,Flash,Sport,,,2400
2021-06-05,"The Maiden Voyage aka The Red Dihedral",5.9-,"Used up literally all my gear on P4. Followed summit pitch ",https://www.mountainproject.com/route/105750415/the-maiden-voyage-aka-the-red-dihedral,5,"Colorado > Gunnison > Black Canyon of the Gunnison > North Rim Routes > The Checkerboard Wall",3.0,-1,Lead,Onsight,Trad,,,2300
2021-06-05,"King Me",5.10a,"Led all three pitches",https://www.mountainproject.com/route/106035588/king-me,3,"Colorado > Gunnison > Black Canyon of the Gunnison > North Rim Routes > The Checkerboard Wall",3.0,-1,Lead,Onsight,Trad,,325,2600
2021-06-04,"Dunn's Dihedral",5.8,"Followed P1, left from the anchors due to time",https://www.mountainproject.com/route/106254491/dunns-dihedral,1,"Colorado > Gunnison > Taylor Canyon > First Buttress > The Upper Wall",3.0,-1,Follow,,Trad,,170,2100
2021-06-03,"Buddha's Belly",5.10a/b,"Tricky to figure out where to pull the roof",https://www.mountainproject.com/route/105757453/buddhas-belly,1,"Colorado > Gunnison > Hartman Rocks > Buddha's Belly Wall",3.1,-1,Lead,Onsight,"Sport, TR",,40,2800
2021-06-03,"The Worm Hole",5.7,"Runout? I placed 7 pieces",https://www.mountainproject.com/route/113482175/the-worm-hole,1,"Colorado > Gunnison > Hartman Rocks > The Corridor",2.5,-1,Lead,Onsight,"Trad, TR",,50,1800
2021-06-03,"Rising Expectations",5.11,"Clean TR. Really good clipping stances for each bolt. Probably should have raised my expectations and tried for a lead",https://www.mountainproject.com/route/119966630/rising-expectations,1,"Colorado > Gunnison > Hartman Rocks > The Corridor",3.0,-1,TR,,Sport,,55,5000
2021-06-02,"Shovel Head",5.9,"Clean follow, night climb",https://www.mountainproject.com/route/111165850/shovel-head,1,"Colorado > Gunnison > Spring Creek > Roadside Crag",2.5,-1,Follow,,Sport,,70,2400
2021-06-02,"Poker in the Rear",5.9,"Took smaller crack a few feet to the left at the start, definitely harder than the normal one",https://www.mountainproject.com/route/119781788/poker-in-the-rear,1,"Colorado > Gunnison > Spring Creek > Roadside Crag",2.4,-1,Lead,Onsight,Trad,,90,2400
2021-06-02,"13 Bolt (Ride Hard, Die Free)",5.10-,"Super fun, fairly sustained",https://www.mountainproject.com/route/112244126/13-bolt-ride-hard-die-free,1,"Colorado > Gunnison > Spring Creek > 13 Bolt Wall",3.4,-1,Lead,Onsight,Sport,,130,2700
2021-05-30,"South Face","5.7 C0","Took a lesser traveled crack on P1 level w/ petroglyph. Had the place to ourselves!",https://www.mountainproject.com/route/105717562/south-face,3,"Utah > Southeast Utah > Indian Creek > South Sixshooter",2.8,-1,Lead,Onsight,"Trad, Aid",,,1800
2021-05-29,"North Ridge",5.7,"Pitches blended together because it's so wacky. followed P1, and P4, ""led"" P3. Entire party accidentally soloed P2 because it's so mellow",https://www.mountainproject.com/route/113888683/north-ridge,4,"Utah > Southeast Utah > Lost World  Butte Area > The Sphinx",2.0,-1,Lead,Onsight,Trad,,250,1800
2021-05-28,Terma,"5.9- PG13","Led P1 & P3, only had 7 draws but it was fine",https://www.mountainproject.com/route/107509741/terma,3,"Utah > Southeast Utah > River Road > Utopia",2.9,-1,Lead,Onsight,Trad,,330,2300
2021-05-27,"Standard (West Fins)",5.3,"Super fun!",https://www.mountainproject.com/route/106674255/standard-west-fins,1,"Utah > Southeast Utah > Arches National Park > Elephant Butte",3.5,-1,Solo,,Trad,,1100,1300
2021-05-26,"Regular Route (""East Rib"")","5.4 PG13","Swung leads, followed P2 and P3 that were linked",https://www.mountainproject.com/route/106861093/regular-route-east-rib,3,"Utah > Southeast Utah > 191 South > Looking Glass Rock",3.1,-1,Lead,Onsight,Sport,,400,1400
2021-05-25,"Mountaineers Route",5.6,"Pulled on fixed ropes, all in good condition",https://www.mountainproject.com/route/111660506/mountaineers-route,2,"Utah > Southeast Utah > Castle Valley > Parriot Mesa",2.9,-1,Solo,,Trad,,250,1600
2021-05-09,"Sentinel Buttress",5.5,,https://www.mountainproject.com/route/106175435/sentinel-buttress,2,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Sentinel Buttress > Center Buttress",2.8,-1,Lead,Redpoint,Trad,,200,1500
2021-05-09,"Almost Seven (aka Golden Earring)",5.7,,https://www.mountainproject.com/route/106019633/almost-seven-aka-golden-earring,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > The Amphitheater",2.9,-1,Lead,Flash,Trad,,120,1800
2021-05-09,"Wailing Wall",5.6,,https://www.mountainproject.com/route/106019639/wailing-wall,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > The Amphitheater",3.7,-1,Lead,Onsight,Trad,,120,1600
2021-05-08,"Any Major Dude",5.11c,"Clean. Extra practice I guess",https://www.mountainproject.com/route/107067511/any-major-dude,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",3.1,-1,TR,,"Sport, TR",,30,5200
2021-05-08,"Any Major Dude",5.11c,"Clean. I think I found the low beta!",https://www.mountainproject.com/route/107067511/any-major-dude,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",3.1,-1,TR,,"Sport, TR",,30,5200
2021-05-08,Outhouse,5.7,,https://www.mountainproject.com/route/110713185/outhouse,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",2.1,-1,TR,,"Trad, TR",,50,1800
2021-05-08,Duracell,5.8,"Took a fall for Kek to practice lead belaying ",https://www.mountainproject.com/route/106614771/duracell,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 04. Copper Top",1.7,-1,Lead,Fell/Hung,TR,,60,2100
2021-05-08,"Dude on the Corner",5.9+,,https://www.mountainproject.com/route/112534845/dude-on-the-corner,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",2.3,2,Lead,Onsight,Sport,,50,2500
2021-05-08,"Howdy Dude",5.7,"Fun lead!",https://www.mountainproject.com/route/106106865/howdy-dude,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",2.6,-1,Lead,Onsight,TR,,60,1800
2021-04-15,"Super Pinch",5.10d,"Pumped out and whipped from the 3rd bolt. Whee!",https://www.mountainproject.com/route/106588480/super-pinch,1,"Kentucky > Red River Gorge > (PMRP) Pendergrass-Murray Recreational Preserve > Coal Bank Hollow > Solar Collector",2.6,-1,Lead,Fell/Hung,Sport,,50,3500
